S,P,O
http://www.department12.university0.edu/graduateStudent28,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent232,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent296,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/graduateStudent113,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent340,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent28,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent10,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent63,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent381,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent215,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/associateProfessor10,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent292,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent8,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent32,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent84,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent49,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent173,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent203,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent438,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent250,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent337,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent64,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent115,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/associateProfessor1,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent281,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent187,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent51,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/associateProfessor4,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent121,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent259,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent6,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent153,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent309,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/lecturer2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent297,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent359,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent458,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent79,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent194,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent191,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent364,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent304,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent181,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent380,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent352,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent156,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent14,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent91,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent105,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent5,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent295,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent112,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent26,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent472,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent298,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent227,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent12,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent156,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent199,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent99,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/lecturer3,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent379,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent205,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent238,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent272,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent291,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/fullProfessor8,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent89,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/assistantProfessor2,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent266,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent40,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent321,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent83,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent230,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent252,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent239,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent261,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent136,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent229,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent68,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent258,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent35,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent254,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent305,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent338,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent281,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent140,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent362,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent389,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent181,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent237,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent218,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent71,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/associateProfessor8,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent205,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent291,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent106,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent11,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent283,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent133,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent224,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent47,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent367,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent209,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent151,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent248,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent271,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent144,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent267,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent56,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent396,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent52,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent15,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent122,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent86,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent312,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent191,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent244,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent282,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent182,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent38,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent78,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent192,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent54,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent60,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent198,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent198,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent254,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/graduateStudent55,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent230,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent257,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent259,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent212,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent17,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent386,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent166,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent5,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent129,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent119,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/graduateStudent58,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent39,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent506,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent375,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/graduateStudent96,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department3.university0.edu/undergraduateStudent119,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent263,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent401,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent328,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent147,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent202,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent117,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/undergraduateStudent189,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent71,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent156,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/graduateStudent100,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/graduateStudent93,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department2.university0.edu/undergraduateStudent203,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent438,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent295,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/graduateStudent29,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent400,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent63,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent28,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/associateProfessor7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/graduateStudent96,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent206,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/undergraduateStudent200,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent44,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent72,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent277,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/graduateStudent88,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent33,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/graduateStudent75,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent60,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent114,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent23,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent122,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent230,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent298,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent263,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department9.university0.edu/undergraduateStudent262,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/undergraduateStudent236,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department5.university0.edu/undergraduateStudent314,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/graduateStudent121,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department13.university0.edu/undergraduateStudent155,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department6.university0.edu/associateProfessor7,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent364,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent399,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department0.university0.edu/undergraduateStudent461,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department11.university0.edu/undergraduateStudent17,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent124,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department10.university0.edu/graduateStudent20,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department8.university0.edu/undergraduateStudent115,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent172,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department14.university0.edu/graduateStudent92,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department4.university0.edu/undergraduateStudent180,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent11,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/lecturer4,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/undergraduateStudent275,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/graduateStudent115,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent241,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department7.university0.edu/fullProfessor6,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department1.university0.edu/undergraduateStudent168,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
http://www.department12.university0.edu/undergraduateStudent145,http://swat.cse.lehigh.edu/onto/univ-bench.owl#telephone,xxx-xxx-xxxx
